300,416;1344,219
302,055;1372,472
303,695;1393,011
305,334;1396,604
306,974;1381,584
308,613;1391,782
310,253;1374,358
311,892;1362,800
313,532;1374,362
315,171;1417,714
316,811;1375,613
318,450;1389,412
320,090;1412,336
321,729;1412,377
323,369;1408,436
325,008;1418,517
326,648;1401,959
328,287;1400,638
329,927;1452,871
331,566;1440,259
333,206;1434,099
334,845;1419,679
336,485;1401,706
338,124;1394,577
339,764;1415,962
341,403;1426,449
343,043;1447,488
344,682;1463,579
346,322;1420,017
347,961;1436,791
349,601;1452,746
351,240;1469,983
352,880;1482,139
354,519;1462,339
356,159;1438,738
357,798;1476,725
359,438;1503,315
361,077;1479,686
362,717;1490,032
364,356;1480,900
365,996;1477,000
367,635;1487,647
369,275;1512,744
370,914;1525,478
372,554;1493,903
374,193;1501,063
375,833;1513,036
377,472;1489,339
379,112;1467,746
380,751;1499,039
382,391;1536,675
384,030;1563,220
385,670;1568,027
387,309;1542,310
388,948;1522,276
390,588;1535,856
392,227;1555,511
393,867;1552,000
395,506;1552,000
397,146;1578,044
398,785;1585,464
400,425;1581,081
402,064;1583,841
403,704;1619,202
405,343;1629,456
406,983;1679,935
408,622;1692,349
410,262;1636,996
411,901;1697,271
413,541;1747,919
415,180;1776,033
416,820;1766,239
418,459;1730,157
420,099;1730,965
421,738;1735,635
423,378;1756,727
425,017;1796,597
426,657;1825,272
428,296;1776,929
429,936;1758,353
431,575;1730,386
433,215;1731,082
434,854;1749,322
436,494;1745,176
438,133;1763,751
439,773;1763,652
441,412;1757,187
443,052;1752,000
444,691;1749,177
446,331;1727,263
447,970;1749,018
449,610;1747,750
451,249;1744,266
452,889;1748,931
454,528;1723,645
456,168;1750,682
457,807;1755,578
459,447;1745,997
461,086;1737,843
462,726;1744,793
464,365;1710,535
466,005;1707,736
467,644;1721,988
469,284;1736,261
470,923;1739,393
472,563;1741,840
474,202;1713,657
475,842;1716,657
477,481;1722,196
479,121;1712,273
480,760;1693,194
482,400;1717,664
484,039;1692,322
485,679;1691,839
487,318;1711,996
488,957;1731,382
490,597;1769,091
492,236;1738,314
493,876;1738,015
495,515;1753,723
497,155;1767,000
498,794;1767,269
500,434;1770,548
502,073;1783,074
503,713;1791,205
505,352;1794,358
506,992;1800,638
508,631;1825,960
510,271;1820,164
511,910;1815,049
513,550;1840,494
515,189;1864,768
516,829;1852,189
518,468;1847,246
520,108;1854,868
521,747;1823,800
523,387;1834,884
525,026;1882,584
526,666;1902,703
528,305;1900,219
529,945;1897,735
531,584;1904,617
533,224;1923,313
534,863;1931,206
536,503;1898,540
538,142;1904,336
539,782;1905,737
541,421;1920,229
543,061;1911,734
544,700;1892,578
546,340;1925,185
547,979;1940,165
549,619;1912,058
551,258;1890,875
552,898;1902,045
554,537;1928,679
556,177;1919,578
557,816;1901,176
559,456;1926,290
561,095;1903,446
562,735;1883,865
564,374;1898,740
566,014;1921,818
567,653;1909,207
569,293;1903,461
570,932;1932,830
572,572;1960,441
574,211;1959,915
575,851;1935,108
577,490;1935,949
579,130;1978,416
580,769;1966,245
582,409;1953,398
584,048;1953,467
585,687;1950,590
587,327;1953,953
588,966;1934,934
590,606;1939,751
592,245;1928,016
593,885;1923,747
595,524;1945,427
597,164;1954,524
598,803;1945,228
600,443;1917,595
602,082;1918,993
603,722;1927,847
605,361;1935,988
607,001;1953,406
608,640;1941,575
610,280;1968,338
611,919;1942,374
613,559;1932,991
615,198;1935,113
616,838;1932,810
618,477;1968,370
620,117;1956,538
621,756;1957,217
623,396;1936,225
625,035;1924,504
626,675;1926,110
628,314;1925,253
629,954;1962,630
631,593;1925,152
633,233;1911,753
634,872;1950,436
636,512;1943,739
638,151;1890,023
639,791;1918,673
641,430;1932,335
643,070;1941,936
644,709;1920,015
646,349;1930,887
647,988;1941,848
649,628;1917,772
651,267;1898,092
652,907;1938,225
654,546;1916,230
656,186;1908,028
657,825;1904,937
659,465;1909,327
661,104;1917,273
662,744;1904,916
664,383;1874,015
666,023;1905,878
667,662;1933,314
669,302;1927,268
670,941;1897,994
672,581;1894,202
674,220;1943,997
675,860;1845,628
677,499;1914,303
679,139;1922,060
680,778;1915,102
682,418;1905,704
684,057;1911,979
685,696;1948,254
687,336;1937,476
688,975;1883,693
690,615;1909,276
692,254;1922,817
693,894;1917,378
695,533;1908,307
697,173;1906,013
698,812;1910,000
700,452;1910,000
702,091;1930,929
703,731;1949,449
705,370;1960,885
707,010;1943,956
708,649;1930,050
710,289;1966,109
711,928;1938,674
713,568;1924,720
715,207;1969,637
716,847;1975,724
718,486;1980,665
720,126;1986,954
721,765;1983,770
723,405;1991,373
725,044;2007,942
726,684;2015,821
728,323;1987,197
729,963;2006,069
731,602;2010,191
733,242;1991,561
734,881;1982,273
736,521;1979,591
738,160;1998,002
739,800;2012,907
741,439;2039,115
743,079;2037,545
744,718;2036,588
746,358;2057,344
747,997;2076,852
749,637;2051,863
751,276;2004,950
752,916;2003,187
754,555;2001,425
756,195;2003,677
757,834;1997,842
759,474;1997,617
761,113;2000,925
762,753;1993,568
764,392;2000,736
766,032;2008,669
767,671;1991,166
769,311;2005,556
770,950;2027,406
772,590;2025,946
774,229;2012,668
775,869;2024,668
777,508;2059,878
779,148;2029,608
780,787;2059,740
782,427;2067,769
784,066;2034,144
785,705;2040,427
787,345;2051,554
788,984;2074,288
790,624;2128,081
792,263;2148,241
793,903;2080,848
795,542;2078,175
797,182;2080,498
798,821;2112,838
800,461;2125,000
802,100;2105,579
803,740;2095,491
805,379;2109,791
807,019;2118,003
808,658;2135,779
810,298;2143,842
811,937;2155,418
813,577;2129,128
815,216;2119,660
816,856;2141,641
818,495;2167,315
820,135;2182,037
821,774;2177,263
823,414;2148,759
825,053;2204,163
826,693;2159,122
828,332;2153,585
829,972;2182,395
831,611;2214,909
833,251;2185,349
834,890;2195,576
836,530;2228,876
838,169;2195,420
839,809;2187,534
841,448;2174,226
843,088;2228,276
844,727;2171,248
846,367;2167,696
848,006;2179,327
849,646;2184,000
851,285;2154,495
852,925;2158,282
854,564;2188,611
856,204;2149,312
857,843;2153,614
859,483;2151,070
861,122;2152,891
862,762;2119,599
864,401;2148,336
866,041;2179,849
867,680;2180,083
869,320;2179,425
870,959;2195,368
872,599;2193,251
874,238;2161,161
875,878;2164,137
877,517;2158,346
879,157;2148,327
880,796;2165,721
882,435;2139,130
884,075;2172,201
885,714;2137,931
887,354;2105,152
888,993;2135,059
890,633;2151,634
892,272;2130,385
893,912;2146,551
895,551;2090,136
897,191;2092,184
898,830;2111,418
900,470;2103,068
902,109;2126,428
903,749;2108,469
905,388;2097,374
907,028;2085,606
908,667;2080,493
910,307;2069,076
911,946;2057,618
913,586;2065,817
915,225;2053,268
916,865;2068,801
918,504;2055,569
920,144;2134,301
921,783;2117,321
923,423;2082,989
925,062;2100,653
926,702;2091,494
928,341;2102,187
929,981;2119,231
931,620;2100,570
933,260;2089,449
934,899;2110,823
936,539;2104,997
938,178;2110,350
939,818;2121,449
941,457;2123,903
943,097;2100,615
944,736;2149,881
946,376;2138,231
948,015;2147,390
949,655;2150,293
951,294;2117,882
952,934;2112,095
954,573;2139,373
956,213;2145,373
957,852;2135,225
959,492;2173,129
961,131;2215,028
962,771;2140,715
964,410;2125,997
966,050;2166,947
967,689;2129,482
969,329;2156,650
970,968;2149,046
972,608;2137,110
974,247;2145,919
975,887;2143,945
977,526;2139,343
979,166;2153,165
980,805;2149,279
982,444;2156,661
984,084;2155,516
985,723;2124,781
987,363;2130,842
989,002;2162,462
990,642;2180,753
992,281;2184,903
993,921;2138,374
995,560;2127,149
997,200;2143,896
998,839;2135,367
1000,479;2141,385
1002,118;2135,978
1003,758;2150,442
1005,397;2182,936
1007,037;2132,797
1008,676;2111,666
1010,316;2128,492
1011,955;2146,593
1013,595;2172,464
1015,234;2178,977
1016,874;2161,780
1018,513;2145,605
1020,153;2138,973
1021,792;2148,231
1023,432;2131,383
1025,071;2129,250
1026,711;2154,779
1028,350;2136,750
1029,990;2149,028
1031,629;2157,226
1033,269;2125,230
1034,908;2145,364
1036,548;2140,396
1038,187;2140,000
1039,827;2140,000
1041,466;2173,673
1043,106;2171,627
1044,745;2147,418
1046,385;2156,298
1048,024;2154,924
1049,664;2172,160
1051,303;2165,160
1052,943;2132,403
1054,582;2094,332
1056,222;2107,944
1057,861;2158,961
1059,501;2170,673
1061,140;2157,757
1062,780;2149,850
1064,419;2139,646
1066,059;2134,456
1067,698;2145,040
1069,338;2190,617
1070,977;2179,510
1072,617;2160,148
1074,256;2144,368
1075,896;2163,060
1077,535;2199,169
1079,174;2154,561
1080,814;2155,114
1082,453;2196,413
1084,093;2157,300
1085,732;2164,799
1087,372;2150,161
1089,011;2152,913
1090,651;2132,166
1092,290;2137,499
1093,930;2155,293
1095,569;2186,432
1097,209;2210,966
1098,848;2202,881
1100,488;2201,000
1102,127;2228,020
1103,767;2192,373
1105,406;2172,556
1107,046;2227,748
1108,685;2201,895
1110,325;2244,196
1111,964;2291,569
1113,604;2267,769
1115,243;2247,693
1116,883;2259,457
1118,522;2286,282
1120,162;2298,671
1121,801;2300,000
1123,441;2274,042
1125,080;2288,103
1126,720;2310,932
1128,359;2328,100
1129,999;2310,225
1131,638;2272,220
1133,278;2287,931
1134,917;2365,203
1136,557;2390,977
1138,196;2386,099
1139,836;2412,892
1141,475;2404,529
1143,115;2422,865
1144,754;2451,151
1146,394;2453,151
1148,033;2479,151
1149,673;2505,393
1151,312;2516,719
1152,952;2545,689
1154,591;2574,903
1156,231;2597,426
1157,870;2622,483
1159,510;2616,105
1161,149;2649,615
1162,789;2662,005
1164,428;2700,858
1166,068;2711,212
1167,707;2734,572
1169,347;2763,445
1170,986;2762,516
1172,626;2776,100
1174,265;2798,417
1175,905;2806,000
1177,544;2768,563
1179,183;2751,006
1180,823;2732,936
1182,462;2718,457
1184,102;2659,607
1185,741;2617,359
1187,381;2669,776
1189,020;2650,503
1190,660;2601,903
1192,299;2618,937
1193,939;2612,000
1195,578;2558,806
1197,218;2547,000
1198,857;2508,217
1200,497;2469,989
1202,136;2493,152
1203,776;2530,228
1205,415;2489,098
1207,055;2487,822
1208,694;2469,775
1210,334;2517,199
1211,973;2505,684
1213,613;2468,528
1215,252;2483,827
1216,892;2481,906
1218,531;2494,462
1220,171;2511,970
1221,810;2483,972
1223,450;2449,806
1225,089;2489,280
1226,729;2494,486
1228,368;2490,344
1230,008;2471,695
1231,647;2466,984
1233,287;2477,353
1234,926;2472,003
1236,566;2430,327
1238,205;2426,244
1239,845;2457,481
1241,484;2445,273
1243,124;2452,231
1244,763;2455,610
1246,403;2467,672
1248,042;2459,505
1249,682;2454,259
1251,321;2440,302
1252,961;2453,060
1254,600;2430,673
1256,240;2437,136
1257,879;2442,641
1259,519;2467,660
1261,158;2445,182
1262,798;2471,367
1264,437;2481,728
1266,077;2480,986
1267,716;2428,676
1269,356;2489,121
1270,995;2503,682
1272,635;2458,766
1274,274;2467,364
1275,913;2491,655
1277,553;2469,752
1279,192;2447,533
1280,832;2451,922
1282,471;2459,070
1284,111;2478,126
1285,750;2432,882
1287,390;2449,376
1289,029;2472,466
1290,669;2450,609
1292,308;2449,784
1293,948;2468,609
1295,587;2474,778
1297,227;2468,147
1298,866;2465,795
1300,506;2499,058
1302,145;2503,274
1303,785;2509,979
1305,424;2517,683
1307,064;2505,551
1308,703;2541,758
1310,343;2544,896
1311,982;2559,883
1313,622;2551,097
1315,261;2568,943
1316,901;2571,295
1318,540;2556,458
1320,180;2608,554
1321,819;2646,077
1323,459;2648,219
1325,098;2652,630
1326,738;2658,828
1328,377;2663,247
1330,017;2709,100
1331,656;2703,923
1333,296;2693,194
1334,935;2719,675
1336,575;2743,000
1338,214;2692,884
1339,854;2698,644
1341,493;2729,389
1343,133;2726,068
1344,772;2649,142
1346,412;2663,979
1348,051;2643,412
1349,691;2602,762
1351,330;2602,871
1352,970;2560,997
1354,609;2573,865
1356,249;2599,888
1357,888;2555,607
1359,528;2595,179
1361,167;2588,749
1362,807;2517,043
1364,446;2543,544
1366,086;2572,636
1367,725;2529,970
1369,365;2537,812
1371,004;2519,336
1372,644;2539,248
1374,283;2556,237
1375,922;2573,650
1377,562;2553,310
1379,201;2545,874
1380,841;2543,079
1382,480;2546,875
1384,120;2562,210
1385,759;2525,472
1387,399;2568,575
1389,038;2546,911
1390,678;2526,330
1392,317;2558,198
1393,957;2592,319
1395,596;2565,018
1397,236;2571,484
1398,875;2598,248
1400,515;2560,316
1402,154;2568,472
1403,794;2568,356
1405,433;2581,108
1407,073;2573,282
1408,712;2526,754
1410,352;2539,406
1411,991;2583,522
1413,631;2600,835
1415,270;2589,414
1416,910;2535,261
1418,549;2490,522
1420,189;2515,754
1421,828;2506,234
1423,468;2491,764
1425,107;2478,502
1426,747;2451,650
1428,386;2470,741
1430,026;2459,773
1431,665;2436,810
1433,305;2449,483
1434,944;2409,244
1436,584;2405,516
1438,223;2397,044
1439,863;2398,193
1441,502;2399,471
1443,142;2382,379
1444,781;2434,027
1446,421;2448,934
1448,060;2434,969
1449,700;2445,486
1451,339;2487,813
1452,979;2491,906
1454,618;2435,521
1456,258;2448,344
1457,897;2445,992
1459,537;2445,341
1461,176;2469,194
1462,816;2457,782
1464,455;2499,627
1466,095;2453,990
1467,734;2440,329
1469,374;2455,188
1471,013;2462,042
1472,653;2466,094
1474,292;2423,975
1475,931;2426,492
1477,571;2438,754
1479,210;2441,528
1480,850;2417,749
1482,489;2433,044
1484,129;2429,462
1485,768;2417,368
1487,408;2415,323
1489,047;2402,223
1490,687;2371,263
1492,326;2379,821
1493,966;2397,867
1495,605;2423,709
1497,245;2393,051
1498,884;2371,548
1500,524;2431,049
1502,163;2394,680
1503,803;2348,613
1505,442;2359,302
1507,082;2354,870
1508,721;2361,838
1510,361;2353,058
1512,000;2367,781
1513,640;2356,165
1515,279;2349,649
1516,919;2329,890
1518,558;2308,543
1520,198;2299,069
1521,837;2281,677
