326,648;308,3400
328,287;309,0278
329,927;290,5766
331,566;285,8473
333,206;254,4437
334,845;232,7196
336,485;233,5686
338,124;259,2352
339,764;267,9474
341,403;245,1775
343,043;230,9873
344,682;234,3790
346,322;235,9630
347,961;259,2058
349,601;264,3033
351,24;265,1559
352,88;269,0000
354,519;269,0000
356,159;268,2579
357,798;272,3035
359,438;290,6875
361,077;321,4265
362,717;330,1810
364,356;328,1143
365,996;346,6569
367,635;367,5053
369,275;375,0715
370,914;390,1930
372,554;430,0259
374,193;448,5075
375,833;453,9881
377,472;462,6756
379,112;476,2713
380,751;485,6415
382,391;495,4082
384,03;492,3411
385,67;469,0929
387,309;469,8966
388,948;453,2762
390,588;448,4829
392,227;445,3421
393,867;427,7596
395,506;394,1701
397,146;394,9273
398,785;383,8675
400,425;362,1161
402,064;342,5501
403,704;346,5684
405,343;350,5868
406,983;347,3107
408,622;337,1265
410,262;326,5993
411,901;336,2434
413,541;346,6281
415,18;357,1107
416,82;359,1184
418,459;352,0000
420,099;352,0000
421,738;368,2241
423,378;348,0511
425,017;357,5365
426,657;394,7450
428,296;369,0403
429,936;379,5395
431,575;406,8570
433,215;423,2928
434,854;420,6848
436,494;408,5333
438,133;432,7622
439,773;441,0180
441,412;436,7431
443,052;450,2122
444,691;495,7586
446,331;470,5981
447,97;473,0947
449,61;490,6440
451,249;514,8834
452,889;541,7042
454,528;575,1466
456,168;560,1816
457,807;552,3667
459,447;572,3243
461,086;598,0255
462,726;581,6847
464,365;576,7907
466,005;587,6260
467,644;573,0180
469,284;550,7935
470,923;541,9426
472,563;516,6569
474,202;537,2149
475,842;524,7655
477,481;524,2173
479,121;544,4405
480,76;546,2389
482,4;551,1329
484,039;566,8391
485,679;573,5057
487,318;581,8361
488,957;605,0236
490,597;628,7962
492,236;601,2053
493,876;619,4434
495,515;630,2364
497,155;626,8486
498,794;646,6133
500,434;666,2872
502,073;695,2797
503,713;705,4659
505,352;724,3316
506,992;763,7283
508,631;784,7814
510,271;753,3164
511,91;752,2678
513,55;750,6589
