707,01	15159,1
708,65	14975,17
710,29	14916,72
711,93	14760,94
713,57	14801,05
715,21	14850,34
716,85	14849,99
718,49	14804,36
720,13	14748,2
721,77	14717,52
723,41	14723
725,04	14729,98
726,68	14623,98
728,32	14703,37
729,96	14648,79
731,6	14662,07
733,24	14791,67
734,88	14931,26
736,52	15054,83
738,16	15146,03
739,8	15387,13
741,44	15699,83
743,08	16319,21
744,72	17418,14
746,36	18963,44
748	20709,34
749,64	22245,19
751,28	23006,58
752,92	22601,12
754,56	21114,13
756,2	19420,81
757,83	17817,4
759,47	16588,69
761,11	15938,99
762,75	15766,9
764,39	15623,65
766,03	15587,51
767,67	15600,44
769,31	15550,33
770,95	15555,65
772,59	15684,56
774,23	15800,11
775,87	15834,69
777,51	15945,54
779,15	16114,01
780,79	16095,4
782,43	16095,65
784,07	16022,73
785,71	15957,55
787,35	15908,56
788,98	15839,73
790,62	15604,63
792,26	15228
793,9	15616,28
795,54	15585,99
797,18	15464,94
798,82	15508,29
800,46	15564,9
802,1	15631,53
803,74	15678,62
805,38	15685,78
807,02	15701,96
808,66	15718,67
810,3	15673,88
811,94	15741,51
813,58	15842,36
815,22	15835,49
816,86	15788,43
818,5	15801,95
820,14	15868,75
821,77	15947,54
823,41	16071,02
825,05	16177,06
826,69	16225,71
828,33	16239,95
829,97	16412,34
831,61	16551,78
833,25	16558,24
834,89	16579,37
836,53	16664,65
838,17	16725,64
839,81	16774,83
841,45	16776,89
843,09	16813,82
844,73	16802,72
846,37	16850,31
848,01	16785,51
849,65	16819,53
851,29	16802,99
852,93	16698,41
854,56	16663
856,2	16680,57
857,84	16540,22
859,48	16449,71
861,12	16520,76
862,76	16378,55
864,4	16499,74
866,04	16451,52
867,68	16435,75
869,32	16443,16
870,96	16454,66
872,6	16449,25
874,24	16385,01
875,88	16469,56
877,52	16457,85
879,16	16409,57
880,8	16478,88
882,44	16475,17
884,08	16539,48
885,71	16543,82
887,35	16457,34
888,99	16449,62
890,63	16509,62
892,27	16510,19
893,91	16517,08
895,55	16523,73
897,19	16480,19
898,83	16629,48
900,47	16541,11
902,11	16687,15
903,75	16570,79
905,39	16594,11
907,03	16690,44
908,67	16616,34
910,31	16510,7
911,95	16549,62
913,59	16648,81
915,23	16788,55
916,87	16787,36
918,5	16733,16
920,14	16824,86
921,78	16854,84
923,42	16805,47
925,06	16825,38
926,7	16844,08
928,34	16901,96
929,98	16929,01
931,62	16869,73
933,26	16860,37
934,9	16928,02
936,54	16925,67
938,18	17004,84
939,82	16994,76
941,46	17068,34
943,1	17160,56
944,74	17271,83
946,38	17220,95
948,02	17301,15
949,66	17443,98
951,29	17741,24
952,93	18006,13
954,57	18128,09
956,21	18184,17
957,85	18180,21
959,49	18021,4
961,13	17764,67
962,77	17557,04
964,41	17323,41
966,05	17324,36
967,69	17302,77
969,33	17233,44
970,97	17200,45
972,61	17217,1
974,25	17159,39
975,89	17202,66
977,53	17211,38
979,17	17072,97
980,81	17005,56
982,44	17070,58
984,08	17112,54
985,72	17147,32
987,36	17186,47
989	17095,98
990,64	17096,23
992,28	17206,46
993,92	17174,95
995,56	17079,62
997,2	17249
998,84	17166,55
1000,48	17282,49
1002,12	17440,26
1003,76	17648,49
1005,4	17754,2
1007,04	18002,97
1008,68	18115,66
1010,32	18174,95
1011,96	18178,65
1013,6	18098,5
1015,23	17925,62
1016,87	17737,41
1018,51	17637,69
1020,15	17609,59
1021,79	17627,16
1023,43	17590,17
1025,07	17431,98
1026,71	17387,93
1028,35	17474,82
1029,99	17419,35
1031,63	17575,39
1033,27	17527,35
1034,91	17470,79
1036,55	17568
1038,19	17545,53
1039,83	17524,86
1041,47	17569,63
1043,11	17619,84
1044,75	17660,77
1046,39	17598,72
1048,02	17526,6
1049,66	17527,16
1051,3	17549,94
1052,94	17528,39
1054,58	17495,67
1056,22	17553,92
1057,86	17606,25
1059,5	17591,89
1061,14	17589,69
1062,78	17591,53
1064,42	17610,15
1066,06	17568,2
1067,7	17460,61
1069,34	17486,53
1070,98	17480,91
1072,62	17452,3
1074,26	17467,07
1075,9	17604,66
1077,54	17476,74
1079,17	17509,96
1080,81	17688,94
1082,45	17694,13
1084,09	17625,06
1085,73	17754,21
1087,37	17696,63
1089,01	17683,38
1090,65	17597,77
1092,29	17653,35
1093,93	17672,56
1095,57	17744,46
1097,21	17791,44
1098,85	17772,2
1100,49	17974,75
1102,13	18069,86
1103,77	18352,58
1105,41	18528,6
1107,05	18658,1
1108,69	18691,78
1110,33	18860,85
1111,96	18984,57
1113,6	18835,71
1115,24	18594,31
1116,88	18486,58
1118,52	18548,75
1120,16	18493,18
1121,8	18433,19
1123,44	18323,47
1125,08	18407,88
1126,72	18488,26
1128,36	18497,11
1130	18649,29
1131,64	18892,64
1133,28	19104,74
1134,92	19313,28
1136,56	19593,01
1138,2	20120,43
1139,84	20910,31
1141,48	21886,32
1143,12	22661,64
1144,75	23233,15
1146,39	23457,16
1148,03	23089,61
1149,67	22456,06
1151,31	21758,4
1152,95	21199,26
1154,59	20782,3
1156,23	20532,41
1157,87	20410,96
1159,51	20370,57
1161,15	20325,12
1162,79	20127,28
1164,43	19984,9
1166,07	19746,1
1167,71	19385,63
1169,35	19062,59
1170,99	19022,38
1172,63	18908,57
1174,27	18930,92
1175,91	19068,81
1177,54	19251,84
1179,18	19415,28
1180,82	19761,98
1182,46	20208,18
1184,1	20285,9
1185,74	20549,5
1187,38	20689,24
1189,02	20681,22
1190,66	20521,94
1192,3	20288,3
1193,94	20034,48
1195,58	19892,29
1197,22	19799,24
1198,86	19694,63
1200,5	19578,08
1202,14	19595,43
1203,78	19503,91
1205,42	19355,54
1207,06	19357,11
1208,69	19476,94
1210,33	19317,73
1211,97	19378,61
1213,61	19335,86
1215,25	19443,87
1216,89	19346,49
1218,53	19199,1
1220,17	19219,73
1221,81	19168
1223,45	19035,22
1225,09	18846,11
1226,73	18779,83
1228,37	18616,87
1230,01	18457,75
1231,65	18323,66
1233,29	18208,71
1234,93	18162,56
1236,57	18073,1
1238,21	18072,66
1239,85	18000,34
1241,48	17985,16
1243,12	18020,38
1244,76	18017,8
1246,4	18062,88
1248,04	18076,24
1249,68	18017,05
1251,32	17950,15
1252,96	18095,18
1254,6	17994,91
1256,24	18134,03
1257,88	18112,67
1259,52	18041,61
1261,16	18094,57
1262,8	18137,7
1264,44	18157,54
1266,08	18165,49
1267,72	18096,97
1269,36	18068,83
1271	18005,89
1272,64	18011,75
1274,27	18007,46
1275,91	17988,51
1277,55	17991,86
1279,19	18065,54
1280,83	18063,08
1282,47	18060,66
1284,11	18127,86
1285,75	18234,55
1287,39	18226,86
1289,03	18439,4
1290,67	18494,23
1292,31	18763,2
1293,95	18712,5
1295,59	18909,37
1297,23	19024,01
1298,87	19312,96
1300,51	19558,43
1302,15	19887,16
1303,79	20084,49
1305,42	20260,21
1307,06	20469,63
1308,7	20605,55
1310,34	20655,47
1311,98	20593,94
1313,62	20364,09
1315,26	20556,66
1316,9	20660,15
1318,54	20849,17
1320,18	20792,08
1321,82	21126,55
1323,46	21326,15
1325,1	21691,82
1326,74	22097,92
1328,38	22497,75
1330,02	22881,97
1331,66	23455,87
1333,3	24107,71
1334,94	24687,16
1336,58	25405,58
1338,21	26054,78
1339,85	26414,42
1341,49	26331,87
1343,13	26070,86
1344,77	25030,12
1346,41	24033,5
1348,05	22833,51
1349,69	21730,42
1351,33	20698,51
1352,97	19962,45
1354,61	19446,37
1356,25	19107,64
1357,89	18865,47
1359,53	18749,42
1361,17	18670,7
1362,81	18536,71
1364,45	18563,43
1366,09	18357,07
1367,73	18370,57
1369,37	18220,48
1371	18050,04
1372,64	17914,19
1374,28	17933,44
1375,92	17896,17
1377,56	17778,27
1379,2	17729,52
1380,84	17522,47
1382,48	17544,91
1384,12	17446,47
1385,76	17402,22
1387,4	17453,93
1389,04	17322,76
1390,68	17226,56
1392,32	17205,48
1393,96	17277,73
1395,6	17419,08
1397,24	17451,4
1398,88	17362,23
1400,52	17353,81
1402,15	17353,62
1403,79	17326,23
1405,43	17358,01
1407,07	17390,28
1408,71	17349,99
1410,35	17296,4
1411,99	17409,52
1413,63	17510,44
1415,27	17428,04
1416,91	17466,01
1418,55	17425,2
1420,19	17462,88
1421,83	17478,47
1423,47	17443,88
1425,11	17538,19
1426,75	17630,24
1428,39	17709,02
1430,03	17836
1431,67	17920,29
1433,31	17900,63
1434,94	17996,14
1436,58	18178,85
1438,22	18244,94
1439,86	18351
1441,5	18520,4
1443,14	18790,15
1444,78	19064,03
1446,42	19448,08
1448,06	19864,56
1449,7	20348,37
1451,34	20640,68
1452,98	20698,37
1454,62	20489,26
1456,26	20127,26
1457,9	19683,19
1459,54	19099,37
1461,18	18646,81
1462,82	18358,13
1464,46	18212,09
1466,1	17792,27
1467,73	17846,41
1469,37	17651,7
1471,01	17591,1
1472,65	17492,66
1474,29	17446,23
1475,93	17409,34
1477,57	17469,25
1479,21	17521,9
1480,85	17387,75
1482,49	17372,53
1484,13	17382,24
1485,77	17399,42
1487,41	17295,96
1489,05	17333,09
1490,69	17281,87
1492,33	17266,19
1493,97	17341,93
1495,61	17386,29
1497,25	17544,91
1498,88	17475,34
1500,52	17793,61
1502,16	17986,78
1503,8	18197,05
1505,44	18654,17
1507,08	19087,42
1508,72	19573,72
1510,36	20301,7
1512	21357,06
1513,64	22429,79
1515,28	23795,18
1516,92	25349,09
1518,56	27096,45
1520,2	29118,28
1521,84	30992,41
1523,48	32276,46
1525,12	33032,68
1526,76	33274,22
1528,4	32765,02
1530,04	31392,79
1531,67	29672,12
1533,31	27719,62
1534,95	25679,65
1536,59	23822,41
1538,23	22308,31
1539,87	21002,01
1541,51	20088,94
1543,15	19293,83
1544,79	18611,77
1546,43	18165,79
1548,07	17893,04
1549,71	17440,32
1551,35	17241,68
1552,99	17006,3
1554,63	16878,41
1556,27	16765,7
1557,91	16712,86
1559,55	16512,13
1561,19	16425,56
1562,83	16375,09
1564,46	16233,64
1566,1	16033,79
1567,74	16158,7
1569,38	16080,92
1571,02	16040,11
1572,66	16116,91
1574,3	15996,96
1575,94	15847,44
1577,58	15937,81
1579,22	16000,89
1580,86	15838,73
1582,5	15971,89
1584,14	15956,63
1585,78	15888,44
1587,42	15964,52
1589,06	15899,67
1590,7	15862,97
1592,34	15744,32
1593,98	15728,38
1595,61	15617,63
1597,25	15647,35
1598,89	15445,75
1600,53	15463,16
1602,17	15395,03
1603,81	15403,48
1605,45	15471,88
1607,09	15249,3
1608,73	15186,03
1610,37	15099,12
1612,01	15099,55
1613,65	15014,17
1615,29	14887,31
1616,93	14821,05
1618,57	14787,33
1620,21	14699,12
1621,85	14697,24
1623,49	14585,35
1625,13	14531,6
1626,77	14452,78
1628,4	14418,99
1630,04	14363,32
1631,68	14292,52
1633,32	14303,61
1634,96	14201
1636,6	14185,26
1638,24	14076,65
1639,88	14030,61
1641,52	14001,09
1643,16	13893,55
1644,8	13847,93
1646,44	13837,62
1648,08	13828,49
1649,72	13873,54
1651,36	13847,36
1653	13789,93
1654,64	13738,07
1656,28	13653,03
1657,92	13663,89
1659,56	13717,95
1661,19	13692,92
1662,83	13844,77
1664,47	13579,14
1666,11	13562,02
1667,75	13558,43
1669,39	13434,56
1671,03	13496,23
1672,67	13445,19
1674,31	13381,32
1675,95	13459,84
1677,59	13428,48
1679,23	13406,45
1680,87	13404,21
1682,51	13240,29
1684,15	13254,99
1685,79	13271,79
1687,43	13213,74
1689,07	13164,89
1690,71	13204,11
1692,34	13146,37
1693,98	13267,43
1695,62	13145,42
1697,26	13005,34
1698,9	12976,71
1700,54	13039,66
1702,18	12979,75
1703,82	12942,22
1705,46	12778,92
1707,1	12852,62
1708,74	12850,28
1710,38	12875,24
1712,02	12717,89
1713,66	12732,83
1715,3	12665,02
1716,94	12601,38
1718,58	12571,03
1720,22	12517,35
1721,86	12568,63
1723,5	12552,83
1725,13	12493,76
1726,77	12439,18
1728,41	12432,9
1730,05	12316,7
1731,69	12342,66
1733,33	12255,74
1734,97	12202,94
1736,61	12081,32
1738,25	12183,69
1739,89	12116,87
1741,53	12104,85
1743,17	12035,76
1744,81	11976,75
1746,45	12005,28
1748,09	11864,33
1749,73	11820,24
1751,37	11878,71
1753,01	11876,02
1754,65	11831,16
1756,29	11810,01
1757,92	11705,68
1759,56	11746,08
1761,2	11646,09
1762,84	11592,07
1764,48	11634,13
1766,12	11535,63
1767,76	11487,6
1769,4	11467,77
1771,04	11505,01
1772,68	11409,95
1774,32	11447,49
1775,96	11391,49
1777,6	11367,9
1779,24	11308,65
1780,88	11267,53
1782,52	11301,91
1784,16	11299,06
1785,8	11242,5
1787,44	11163,08
1789,07	11149,54
1790,71	11066,85
1792,35	11089,96
1793,99	11071,09
1795,63	11159,31
1797,27	11052,65
1798,91	11040,26
1800,55	11002,89
1802,19	11016,39
1803,83	10916,71
1805,47	10966,86
1807,11	10864,61
1808,75	10849,55
1810,39	10808,09
1812,03	10814,36
1813,67	10842,51
1815,31	10694,21
1816,95	10717,61
1818,59	10700,04
1820,23	10698,41
1821,86	10753,63
1823,5	10701,07
1825,14	10605,58
1826,78	10647,14
1828,42	10638,76
1830,06	10653,22
1831,7	10644,87
1833,34	10620,64
1834,98	10582,31
1836,62	10546,57
1838,26	10501,12
1839,9	10529,52
1841,54	10421,68
1843,18	10410,84
1844,82	10404,87
1846,46	10362,45
1848,1	10299,28
1849,74	10263,25
1851,38	10314,78
1853,02	10250,73
1854,65	10257,65
1856,29	10148,04
1857,93	10163,92
1859,57	9993,73
1861,21	10062,66
1862,85	10025,08
1864,49	9970,35
1866,13	9938,19
1867,77	9961
